item_id,Spec Nerd,Vintage Hunter,Designer,Budget Renovator,PC Master Race,Early Adopter,Practical DIYer,Minimalist,Value Hunter,Cheapskate,Hobbyist Gamer,Aesthetic Homemaker,Refurbished Expert,Luxury Buyer,Mint Collector
v1|397735781108|0,1,0,4,3,1,0,0,11,2,0,0,0,0,1,6
v1|298144825238|0,7,3,5,4,11,7,3,8,5,9,3,3,5,9,7
v1|267560889888|567378039433,4,5,6,5,5,8,5,6,7,7,5,5,7,2,8
v1|377056102904|0,3,1,2,7,4,0,1,10,3,11,1,1,3,3,5
v1|134286977442|433740195066,10,8,10,1,7,11,8,3,0,5,8,10,1,11,11
v1|116834961346|0,2,11,8,11,10,2,11,0,1,2,10,11,2,4,3
v1|375368207783|644438879035,2,1,6,11,3,3,1,10,4,10,1,3,2,3,0
v1|126667921346|0,10,11,3,0,7,4,10,0,6,0,11,7,7,7,7
v1|146682932199|0,7,7,9,8,10,8,7,4,8,4,7,8,9,9,8
v1|134025158664|433470672633,9,9,4,9,6,10,9,2,10,2,9,10,11,11,10
v1|186481722477|0,1,6,8,6,4,5,5,6,7,6,3,5,0,5,4
v1|358362969381|626614277091,3,3,5,7,5,7,3,8,5,8,4,2,6,4,3
v1|358362969200|626614303233,5,4,11,10,9,1,4,7,1,7,6,0,1,2,2
v1|366127859417|635964879370,0,2,0,4,1,0,2,9,0,9,2,4,3,6,1
v1|147192825253|445652254543,6,5,2,3,2,6,6,5,2,5,5,6,5,1,6
v1|397500141890|665889606342,4,0,1,5,0,2,0,11,3,11,0,1,4,0,5
v1|126776006470|0,11,10,10,1,11,11,11,1,11,1,10,11,8,8,11
v1|136085507803|0,8,8,7,2,8,9,8,3,9,3,8,9,10,10,9
v1|175427973327|0,1,10,0,1,0,1,10,0,1,0,1,10,11,0,0
v1|293450532259|0,3,7,4,4,3,3,7,4,6,4,3,8,6,3,3
v1|314650766864|0,11,0,10,10,9,10,4,10,5,10,10,3,3,10,10
v1|314650766638|0,10,1,9,9,8,9,5,9,7,9,9,5,4,9,9
v1|186466732256|0,2,11,1,2,2,2,11,1,2,1,0,11,5,2,1
v1|312806791771|0,9,5,6,6,5,6,6,6,11,6,5,7,10,6,7
v1|315219594693|0,7,2,11,11,10,11,0,11,8,11,11,4,7,11,6
v1|312974556935|0,5,4,7,7,6,7,3,7,4,7,7,1,1,7,5
v1|286173737993|588288613522,0,8,3,0,1,0,8,3,0,3,2,0,0,1,2
v1|195750337218|0,8,9,2,3,11,4,9,2,10,2,6,9,9,4,11
v1|312799653207|0,4,6,5,5,4,5,1,5,3,5,4,2,2,5,4
v1|312974556938|0,6,3,8,8,7,8,2,8,9,8,8,6,8,8,8
v1|231476591246|0,7,4,3,8,6,5,4,7,8,7,4,4,7,4,5
v1|231451965223|0,8,8,7,3,2,2,8,3,2,3,8,8,1,1,2
v1|231460407279|0,9,6,2,11,5,6,6,5,11,5,6,6,11,3,6
v1|233533999243|0,4,3,6,6,8,9,3,8,6,8,3,3,5,5,10
v1|221680752966|0,2,10,0,5,1,1,10,1,4,1,10,10,3,8,1
v1|221658033420|0,11,11,11,2,0,0,11,0,1,0,11,11,8,10,0
v1|331447494380|0,1,0,10,0,11,8,0,11,5,11,0,0,4,11,8
v1|231451966327|0,6,7,1,7,4,4,7,4,7,4,7,7,6,2,4
v1|230960141018|0,10,9,5,4,3,3,9,2,3,2,9,9,2,0,3
v1|331447392149|0,3,1,9,10,10,11,1,10,10,10,1,1,10,7,11
v1|331181667909|0,0,2,4,1,7,7,2,9,0,9,2,2,0,6,7
v1|231461319603|0,5,5,8,9,9,10,5,6,9,6,5,5,9,9,9
