item_id,Bargain Hunter,Sourcing Pro,Auction Sniper,Luxury Buyer,Tech Pioneer,Persistent Analyst,Emotional Bidder,Habitual Buyer,Safety Focused,Budget Renovator
v1|253905004123|553389099184,4,13,3,18,8,6,2,5,6,9
v1|252260226036|553057378089,3,4,5,1,5,5,6,6,5,6
v1|316233180703|0,12,12,10,6,17,17,11,3,18,13
v1|187628305982|0,1,18,14,19,1,3,4,1,2,10
v1|317812692906|0,19,10,7,9,13,12,13,15,12,18
v1|262251875220|560999897338,6,5,4,16,1,7,8,11,8,8
v1|188027977476|0,9,14,13,13,12,16,16,18,14,5
v1|406246317044|0,17,7,6,1,2,11,10,17,9,16
v1|317804560144|0,11,8,8,8,14,13,12,16,13,15
v1|235077741136|0,5,1,1,5,3,10,15,9,10,14
v1|357503276000|0,7,16,15,14,14,19,15,19,15,6
v1|168193989576|467765642712,4,18,18,17,16,17,12,16,17,3
v1|406776242006|0,8,14,16,15,15,16,19,13,16,7
v1|116825796193|416969597856,9,9,1,12,10,6,4,2,1,11
v1|147224526844|0,10,11,9,4,3,8,3,6,12,13
v1|165783286432|0,19,4,7,8,8,5,7,12,6,19
v1|165117868498|0,1,5,0,5,9,3,8,8,5,17
v1|277575360649|0,13,6,3,10,12,11,16,4,10,14
v1|168105179680|0,17,1,6,9,6,1,10,5,2,16
v1|336475377922|0,15,8,0,2,5,7,1,14,8,1
v1|147028839199|0,11,10,10,3,4,9,2,3,11,12
v1|127718600836|0,14,1,5,1,2,1,1,1,7,1
v1|204156063027|0,18,3,11,7,1,4,11,10,4,18
v1|168245075772|467797067627,2,17,19,19,17,18,13,17,19,8
v1|168193989572|467765631009,3,19,17,18,18,14,14,18,18,9
v1|187801489067|0,5,15,14,16,19,13,18,9,13,5
v1|206091038002|0,16,2,12,6,7,2,9,11,3,15
v1|358234884212|0,6,13,13,13,13,15,17,15,14,4
v1|137055139853|0,12,7,0,11,11,10,5,7,9,10
v1|306807341978|0,1,12,1,0,0,12,6,1,1,2
v1|277825482731|0,11,5,13,11,6,4,6,12,8,14
v1|157703225049|0,12,13,17,6,9,9,1,13,10,9
v1|358377148283|0,19,4,5,3,1,2,3,4,1,18
v1|397612910028|0,3,15,4,16,19,5,4,1,13,2
v1|336442374247|545933441369,6,12,8,15,13,13,12,8,16,11
v1|287232359835|0,15,9,12,4,7,11,16,7,2,12
v1|336452082877|0,16,2,10,1,3,3,2,6,5,16
v1|336442374134|545933326275,7,11,7,17,11,18,13,16,15,7
v1|286884159401|588909335612,4,16,9,14,15,19,17,19,14,3
v1|358289858184|0,18,3,11,2,2,1,1,9,3,17
v1|153934810931|454003443549,2,18,2,12,17,8,19,15,17,4
v1|137138620321|0,1,19,1,13,18,6,18,3,12,1
v1|317899318885|0,13,7,18,8,4,14,10,10,6,13
v1|136504476681|0,5,6,15,10,5,10,9,11,7,8
v1|277831529900|0,17,1,3,0,0,1,1,5,4,19
v1|137163264624|0,1,17,1,9,16,7,7,2,9,1
v1|146627126016|0,10,10,6,18,12,17,14,18,19,10
v1|157421768418|0,8,14,16,7,10,15,8,14,11,6
v1|366291847161|0,9,1,19,19,14,16,15,17,18,5
v1|287227367102|0,14,8,14,5,8,12,5,1,1,15
v1|267588795891|0,5,13,1,8,5,10,5,6,16,1
v1|366234706247|0,4,1,1,6,6,11,6,2,3,7
v1|389682869425|0,13,15,1,17,16,9,18,3,9,16
v1|177767995759|0,17,4,1,1,12,4,19,14,6,17
v1|147061022456|0,6,12,1,9,7,13,7,5,12,8
v1|127754376468|428929852633,3,17,1,18,14,17,3,17,18,12
v1|397431644369|0,18,5,1,2,11,5,12,1,1,2
v1|317848305323|0,9,14,1,15,15,16,17,10,17,11
v1|317971570520|0,19,10,1,12,18,7,9,13,7,18
v1|306704065128|0,15,2,1,10,2,12,8,1,4,9
v1|317063001934|0,2,11,1,7,3,14,4,7,11,10
v1|366237006766|0,14,6,1,1,4,3,1,8,1,19
v1|147057450238|0,12,7,1,16,17,8,10,11,10,15
v1|298153596066|0,11,1,1,13,9,1,15,9,8,4
v1|157744955033|0,0,8,1,4,8,1,2,1,14,0
v1|236662215799|0,8,9,1,11,10,6,13,16,15,5
v1|336346529516|545870712351,10,16,1,14,13,15,16,15,13,3
v1|358329772825|0,1,19,19,3,1,19,1,19,2,1
v1|188209844684|0,7,18,16,19,19,18,14,18,19,13
v1|176962360627|0,16,3,1,5,1,2,11,12,5,14
v1|236644500821|0,16,9,7,7,3,14,11,10,9,10
v1|376920777603|0,6,13,14,15,13,2,4,14,15,3
v1|406395962031|0,8,6,1,11,10,18,5,4,3,8
v1|389620747573|0,18,5,6,2,1,1,2,1,7,19
v1|318056959599|0,3,17,16,13,15,5,17,13,18,6
v1|406799658021|0,11,1,15,14,7,12,10,11,4,13
v1|236526846833|0,17,4,10,5,2,16,13,8,6,16
v1|406799657064|0,5,15,18,19,17,6,14,17,17,5
v1|277833308139|0,10,12,2,16,11,9,9,16,13,12
v1|318056945664|0,4,16,17,17,16,7,16,15,19,7
v1|277833310607|0,12,1,12,3,8,11,0,12,10,9
v1|318056947285|0,1,18,19,9,18,4,18,18,1,1
v1|236392338921|0,15,10,8,6,4,15,12,9,5,18
v1|389160604411|0,14,7,5,1,6,17,3,3,11,14
v1|376920753470|0,9,11,13,12,9,19,6,5,14,11
v1|389535022686|0,13,8,11,4,5,13,7,7,8,15
v1|236360311741|0,19,3,9,8,1,1,1,6,2,17
v1|336496447393|0,7,2,1,1,12,10,1,2,12,2
v1|206157741290|0,1,19,3,10,19,3,19,19,1,1
v1|376920784522|0,2,14,4,18,14,8,15,1,16,4
v1|306842097094|0,16,19,4,2,18,17,17,6,5,1
v1|306828902933|0,15,17,7,1,16,18,11,5,3,15
v1|198159399760|0,1,4,11,13,5,5,7,9,13,3
v1|306794858396|0,17,18,1,8,19,19,10,4,6,19
v1|137161972370|0,5,6,1,18,6,1,5,11,15,2
v1|306833152172|0,11,14,10,6,15,12,14,14,7,16
v1|318022797519|0,18,13,2,1,1,16,1,1,2,5
v1|306765197075|0,12,15,9,4,14,11,13,7,8,17
v1|306583744722|0,13,16,8,5,17,14,12,8,1,18
v1|306823007633|0,2,3,16,17,8,4,4,13,18,10
v1|306834529702|0,9,12,13,9,12,8,15,17,11,14
v1|306818864185|0,7,2,12,11,3,6,8,10,10,7
v1|306608416136|0,4,8,17,15,9,10,6,16,16,12
v1|306791333522|0,3,5,19,16,7,3,3,12,17,11
v1|306833152039|0,1,1,18,19,4,2,2,1,19,1
v1|306836174891|0,6,7,15,12,2,7,9,19,12,4
v1|317995661388|0,19,1,3,3,1,15,1,2,1,6
v1|317996232044|0,10,9,5,10,10,1,19,15,9,9
v1|317390949687|0,14,11,6,7,13,13,18,3,4,13
v1|306674159286|0,8,10,14,14,11,9,16,18,14,8
v1|365636945771|0,2,2,2,2,2,2,0,2,2,0
v1|126763299792|0,0,0,1,0,1,1,1,0,0,2
v1|126769047703|0,0,0,1,0,1,1,2,0,0,1
v1|357411491960|626566128118,17,5,3,3,3,4,3,5,4,19
v1|177924850020|477468319240,9,8,9,8,15,19,6,4,14,8
v1|177934393244|477472507537,10,9,10,9,14,15,5,18,13,7
v1|267584234867|567400028223,15,4,6,5,5,6,2,6,6,16
v1|257378704513|558045073823,6,18,16,17,16,13,17,13,9,12
v1|236699160175|537196648324,14,12,14,11,11,16,8,16,19,3
v1|236474798548|537014272206,12,14,15,7,13,14,13,19,18,6
v1|235066057125|537009209564,13,13,13,12,12,17,4,17,17,5
v1|257378706125|558045144155,3,19,12,19,18,11,16,1,11,9
v1|257252688232|557912010222,5,17,11,18,17,0,18,1,12,10
v1|257230230504|557885514574,11,7,8,10,6,18,1,15,7,4
v1|336340944912|545866202237,7,10,1,14,10,8,14,9,8,15
v1|257157789630|557798446197,4,16,17,16,8,12,15,12,10,1
v1|389797645219|657085953763,19,0,2,0,0,0,1,3,0,17
v1|397764132732|0,2,0,7,6,7,3,11,11,0,11
v1|336150539786|545702984588,16,2,4,2,2,5,10,8,2,14
v1|168086998018|467698962498,1,11,18,13,9,9,12,14,16,2
v1|168204405126|467771515931,8,15,19,15,19,10,19,10,15,1
v1|365810549360|635587680161,18,6,5,4,4,7,9,7,3,18
v1|236713299005|0,1,3,1,1,1,2,1,2,5,13
v1|302983565318|601918650093,0,0,1,0,0,1,6,2,1,9
v1|267394979072|0,19,17,4,6,2,5,7,13,10,19
v1|317610646786|0,2,2,19,19,4,18,19,8,2,1
v1|305775418436|604889113090,8,11,10,15,13,12,13,14,11,10
v1|305775391753|604888945789,10,12,17,13,12,10,17,9,15,7
v1|305202673504|604127308644,13,18,8,10,8,8,11,12,19,16
v1|305775496943|604888957700,14,14,13,2,14,11,15,18,13,12
v1|374713807871|0,0,1,1,0,0,1,1,3,1,8
v1|204317992594|504866882299,6,7,15,17,5,15,18,1,7,5
v1|116870022215|0,18,4,9,3,3,2,2,4,9,18
v1|204317995112|504867057475,7,5,16,18,18,14,4,7,8,6
v1|305775381717|604888905039,11,16,12,12,11,9,16,19,14,11
v1|115910573939|0,17,19,6,7,7,4,9,15,18,17
v1|384286823184|0,5,9,3,4,17,16,3,5,4,3
v1|305775573478|604889169468,9,10,11,14,15,13,14,16,17,4
v1|384286840342|0,4,8,14,5,19,17,1,1,3,2
v1|305775399762|604888978903,15,13,7,11,10,7,10,17,12,15
v1|305202744234|604127448588,3,6,18,16,16,19,5,6,6,1
v1|206025212660|0,12,3,5,8,6,3,12,11,5,14
v1|305202824270|604127301479,16,15,2,9,9,6,8,10,16,13
v1|277828078237|0,10,17,19,6,6,8,19,17,19,18
v1|205458582803|0,5,12,14,15,16,15,10,15,12,8
v1|127768832121|0,6,11,15,14,15,14,4,16,13,9
v1|188163746080|0,9,16,17,9,9,4,18,18,18,12
v1|286986469230|0,14,6,4,5,11,9,7,8,17,17
v1|389719511497|0,11,9,8,8,4,12,8,7,3,14
v1|167991476606|0,17,1,1,1,1,1,9,3,1,1
v1|389636344070|0,15,8,9,7,7,5,16,11,16,16
v1|257404384739|0,1,5,1,12,3,13,6,2,1,5
v1|376927187725|0,13,7,10,10,12,10,5,9,15,7
v1|206141529016|0,3,14,5,17,19,18,11,14,7,2
v1|377058161314|0,7,19,11,13,13,11,3,13,11,11
v1|177991824557|0,1,4,6,19,14,16,1,5,9,4
v1|127706831605|0,4,15,13,16,18,19,15,12,10,6
v1|267565527501|0,8,18,16,11,10,7,14,19,14,10
v1|277735997516|0,18,3,18,2,5,1,17,6,4,19
v1|358342698069|0,19,2,3,1,2,3,2,1,5,15
v1|277717166206|0,16,1,2,3,0,2,1,1,2,1
v1|267507236312|0,2,13,12,18,17,17,12,4,8,3
v1|146151822442|0,12,10,7,4,8,6,13,10,6,13
v1|115900664842|416011705928,1,17,18,16,17,16,3,4,16,4
v1|198199661356|0,5,15,17,15,15,4,2,17,11,6
v1|198155677728|0,8,14,7,12,6,3,8,12,10,17
v1|206144147194|0,10,12,15,14,13,18,17,18,14,8
v1|397758885327|666083422662,2,18,13,17,18,14,4,3,19,3
v1|166778351830|466436005079,6,19,12,18,16,15,1,2,17,2
v1|206144918050|0,16,8,4,1,8,13,11,7,6,11
v1|227243800703|0,17,5,1,2,7,12,10,1,4,9
v1|227261177467|0,15,4,2,3,2,7,6,8,5,12
v1|206132020267|0,13,6,3,6,1,10,9,15,9,18
v1|227260146520|0,18,7,8,7,4,11,14,10,3,19
v1|198180725493|0,9,13,16,10,9,1,16,13,13,14
v1|206144621249|0,3,1,11,11,12,2,5,14,12,1
v1|198199485065|0,12,3,1,5,3,9,15,9,2,10
v1|198180435854|0,4,1,10,1,1,1,1,1,0,1
v1|227259830091|0,7,11,14,13,14,19,18,19,15,7
v1|227259776742|0,11,10,6,8,11,5,12,6,8,15
v1|227253458603|0,19,2,5,4,5,8,7,5,1,13
v1|206111190115|0,14,9,9,9,10,6,13,11,7,16
v1|206132859134|0,1,16,19,19,19,17,19,16,18,5
v1|315743348357|614166340930,9,11,14,11,12,7,7,9,13,8
v1|223043348784|521856992543,4,17,17,17,17,3,6,17,17,1
v1|335795849290|545327943155,1,14,1,10,14,5,10,15,16,5
v1|147138139162|445618233112,12,8,12,8,7,12,14,11,7,15
v1|315759716185|614190767065,15,5,8,7,6,14,13,8,2,9
v1|186682386017|694716349762,16,1,6,3,2,19,18,4,4,17
v1|316122837783|614772321933,14,6,4,6,4,16,8,6,6,13
v1|316072072373|614682381565,17,2,7,4,3,18,19,7,3,16
v1|135716281653|0,11,12,11,13,9,10,5,3,9,10
v1|316480211378|615029181466,10,10,9,12,11,11,17,12,14,4
v1|317474920664|0,19,3,5,1,1,15,3,2,1,19
v1|315741387387|614163626806,8,7,10,14,10,8,16,10,12,11
v1|405016911613|675079539768,1,0,3,2,5,0,1,5,5,14
v1|317446006278|0,13,9,1,5,8,13,15,1,8,12
v1|137139501864|0,3,19,18,19,19,2,2,18,18,3
v1|357293152514|0,2,18,19,18,18,1,1,19,19,1
v1|336465212055|0,5,13,16,16,16,6,9,16,10,2
v1|389397281936|0,18,4,2,1,1,17,4,1,1,18
v1|286655792360|588684683028,7,16,15,15,13,9,12,13,15,7
v1|147133587586|445615565101,6,15,13,9,15,4,11,14,11,6
v1|255706516556|555642284334,15,17,4,7,6,12,1,11,10,18
v1|256698066088|557065688049,4,3,19,17,15,7,16,5,19,8
v1|257180252670|557818162601,1,9,17,18,19,4,17,14,15,10
v1|226394203029|525585213489,18,15,3,4,4,1,5,2,4,12
v1|406562287192|676850555112,19,0,1,1,2,1,6,1,1,19
v1|174027312334|472835984314,14,10,5,5,8,17,1,12,7,17
v1|204103150916|504605058334,12,13,11,10,10,18,7,7,12,11
v1|256741103777|557165689777,16,19,8,2,3,10,8,3,5,4
v1|257256677451|557916592801,7,8,15,1,13,5,18,6,14,7
v1|264551396380|564297035353,9,11,6,13,9,14,13,19,13,9
v1|256286153000|556330036845,17,18,7,3,5,11,9,10,3,5
v1|165697670283|465210543901,10,12,12,11,11,16,2,13,11,14
v1|318062967469|0,0,0,1,19,0,2,19,1,2,1
v1|257182972808|557820621034,5,6,18,16,16,9,12,15,17,2
v1|257223271716|557874817605,8,14,10,6,7,19,3,9,9,15
v1|255774235300|555708132232,13,16,9,8,1,13,4,8,8,16
v1|255794272221|555729432756,11,7,14,12,12,15,15,18,6,13
v1|256724110087|557124787560,6,4,13,15,17,6,11,4,18,3
v1|257197608217|557836535275,3,5,16,14,18,8,10,16,16,1
v1|376934421541|645464612604,2,2,2,9,14,3,14,17,1,6
v1|155833873927|456220509717,19,5,7,3,4,18,13,8,6,19
v1|168036672827|467636084297,14,2,11,4,6,6,14,11,8,18
v1|157359593690|458854593553,15,3,9,2,7,8,12,12,5,16
v1|167106986978|466822285855,0,0,1,0,1,0,1,4,0,3
v1|168207790711|467781134062,8,14,16,14,17,11,18,5,14,5
v1|156646761085|458004689408,12,6,12,12,12,14,7,13,9,14
v1|147138144728|445618221933,4,17,19,17,18,12,5,16,17,8
v1|157434914795|458916033591,11,4,14,11,11,15,8,18,13,12
v1|155175366325|455358051896,10,8,3,8,9,5,4,3,11,11
v1|167031087094|466787676465,5,7,6,9,2,4,3,15,4,4
v1|167979056713|467547988789,9,15,17,13,13,16,16,14,15,10
v1|167139714611|466842646720,17,10,10,7,8,7,10,10,3,9
v1|166557636213|466207857250,18,11,8,10,5,17,15,17,7,15
v1|127560325818|428683229513,2,18,1,18,16,2,9,1,19,1
v1|267568818095|567385373922,3,13,4,19,15,3,19,1,1,1
v1|156393746921|457484757254,0,0,2,0,0,0,17,2,2,2
v1|265513614415|565319001405,13,12,13,6,10,10,2,6,12,13
v1|155773595229|456157142365,16,9,5,5,3,9,11,9,10,17
v1|136937064332|435417374604,7,19,15,16,19,19,1,19,18,7
v1|306467346317|606253497864,6,16,18,15,14,13,6,7,16,6
v1|324962590651|513933123194,12,9,1,15,10,18,3,15,19,9
v1|325065544719|513995414379,4,12,16,11,17,13,4,9,13,6
v1|325070024301|513998198997,7,16,13,14,12,19,12,14,17,11
v1|273659913626|573146057918,9,5,10,17,5,6,10,17,10,13
v1|325100248939|514018251056,11,7,11,5,3,10,13,11,8,12
v1|397129829509|665556800351,19,1,8,1,1,3,18,5,1,19
v1|324585914993|0,10,10,12,10,11,17,14,13,18,10
v1|275256539315|575526995455,13,4,5,7,9,7,8,3,11,16
v1|282439201592|581581806038,14,6,7,6,8,8,9,16,6,14
v1|234240007278|533847016826,5,13,2,13,16,14,1,6,15,4
v1|315751942326|614178895473,18,1,3,1,1,4,19,4,4,1
v1|234535937464|534145258273,6,15,15,8,14,16,6,7,16,7
v1|234423804097|533992648495,16,2,4,4,4,11,11,10,9,15
v1|324881608596|513876539103,8,14,14,9,13,15,5,8,12,5
v1|286578987170|0,1,18,19,19,19,1,16,19,2,2
v1|324866691079|513875465019,3,11,17,12,15,12,15,12,14,8
v1|324485137758|0,15,8,9,3,2,9,2,1,7,18
v1|272760151772|571895292478,17,3,6,2,7,5,7,2,5,17
v1|286583577001|0,1,19,18,18,18,2,17,18,1,1
v1|266753284067|566537797410,2,17,1,16,6,1,1,1,3,3
v1|192740571486|492882201926,18,19,5,2,17,2,12,2,1,19
v1|287187762892|589188727828,0,2,14,13,4,17,16,12,15,4
v1|177790564220|0,11,10,7,12,11,15,6,7,14,2
v1|405449329468|675718727346,2,3,13,3,12,6,2,10,2,5
v1|406644074990|676899724142,17,17,3,6,19,5,11,5,12,16
v1|304669152616|603702946068,15,15,10,7,16,4,10,6,13,15
v1|365602468280|635396358219,1,5,18,19,1,8,1,16,17,1
v1|316806399891|615300393981,1,4,19,18,1,7,1,17,16,1
v1|287184888148|589187187663,16,16,11,8,15,11,19,8,11,17
v1|277764520330|2560745819220,9,13,12,11,7,10,5,3,9,12
v1|287079969372|589124100959,8,11,2,0,14,0,7,4,4,14
v1|316806397402|615300332005,6,9,17,16,5,18,9,19,19,7
v1|365602468480|635396236541,7,8,6,17,3,19,8,18,18,8
v1|277804365242|2560769868221,13,12,1,9,6,13,17,14,8,10
v1|196926266463|496537246903,12,1,8,4,13,9,3,11,10,13
v1|287184887121|589187063143,5,7,15,15,10,14,14,15,5,6
v1|406664858650|676913980767,19,18,4,1,18,3,13,1,1,18
v1|323560720585|512586574323,10,1,1,5,2,0,4,1,3,3
v1|287199508712|0,4,6,16,14,9,16,15,13,6,9
v1|287204714317|589198661475,14,14,9,10,8,12,18,9,7,11
v1|298162053224|0,10,8,13,12,10,14,13,10,11,13
v1|316264595379|0,11,3,8,7,8,7,6,16,8,17
v1|306843847752|0,13,15,10,8,13,19,12,12,14,11
v1|306843892657|0,2,19,18,17,17,6,16,5,19,6
v1|335987141241|0,17,2,5,0,2,0,2,2,7,19
v1|298162250500|0,1,17,19,19,1,3,18,1,16,3
v1|236673998862|0,16,4,7,9,7,11,7,15,5,18
v1|376587815532|645200911142,18,6,3,0,5,9,5,8,3,1
v1|147140169865|0,3,13,1,0,3,2,3,6,1,1
v1|188151052772|0,15,16,12,14,12,18,8,19,15,15
v1|364707022711|634239831476,14,12,11,15,14,17,11,14,4,16
v1|336095333374|0,8,11,15,5,16,15,1,17,12,10
v1|336095334259|0,4,18,1,18,18,5,1,4,18,4
v1|336095330214|0,12,5,6,10,9,12,9,11,6,12
v1|336095332794|0,5,1,17,16,19,4,17,3,17,5
v1|286588197544|588639200765,6,9,9,6,4,10,14,7,10,7
v1|316242221629|614902740521,19,7,4,0,6,8,4,9,2,1
v1|176850924104|0,1,1,16,0,1,1,19,1,1,2
v1|336095333409|0,9,10,14,11,11,13,10,13,9,14
v1|167462456417|0,7,14,2,13,15,16,15,18,13,8
v1|137093182417|0,13,13,16,11,18,15,1,17,16,11
v1|227254580060|0,5,5,8,4,5,9,4,1,9,1
v1|147124592445|0,14,14,17,15,13,13,14,11,12,9
v1|388042708535|0,4,4,7,5,6,8,5,2,8,7
v1|377029479790|0,16,3,11,6,1,0,1,5,3,4
v1|177968477778|0,6,12,10,13,17,14,19,18,15,12
v1|406688975735|0,8,16,15,16,15,18,16,16,17,14
v1|167684492695|0,12,17,19,17,16,19,18,14,13,13
v1|176973912278|0,10,18,18,18,19,17,15,19,18,16
v1|126908244711|0,7,10,9,12,10,11,13,1,14,1
v1|186429990880|0,9,19,13,19,14,16,17,15,11,15
v1|377061549581|0,19,7,3,9,8,6,2,4,6,2
v1|177992283679|0,18,9,1,8,7,5,10,10,5,5
v1|285996288364|0,0,2,2,2,1,0,1,8,1,3
v1|358372641966|0,15,11,12,10,12,10,11,13,19,17
v1|206028005518|0,11,15,14,14,11,12,12,12,10,10
v1|257396377435|0,3,6,6,3,4,4,3,3,7,8
v1|177390422138|0,0,1,4,1,3,0,7,7,2,19
v1|236688570193|0,17,8,1,7,9,7,9,9,4,6
v1|365801943695|0,0,1,5,1,2,0,8,6,1,18
v1|389797915320|0,7,6,16,17,6,12,16,15,12,3
v1|377062680250|0,4,5,18,18,5,11,12,13,14,4
v1|287187014170|0,11,11,12,12,12,13,1,9,8,14
v1|397732523662|0,13,14,8,10,11,18,13,11,10,11
v1|406800161680|0,10,12,13,11,13,14,9,8,9,15
v1|196522162229|0,18,18,5,5,19,3,19,6,3,17
v1|389493762652|0,6,4,17,16,7,10,15,14,13,2
v1|147212871057|0,9,8,1,13,3,7,6,16,6,7
v1|388032574528|0,15,16,3,6,15,16,3,12,5,16
v1|177510559305|0,17,17,6,3,17,1,2,1,1,19
v1|395188698194|0,19,19,4,4,18,2,7,5,2,18
v1|287198492165|0,5,10,15,14,8,9,1,3,16,6
v1|406659958538|0,12,13,7,8,10,15,10,10,7,13
v1|397747637947|0,14,7,9,9,2,19,5,7,17,10
v1|127770350507|0,16,15,2,7,14,17,11,4,4,12
v1|127740438951|0,3,3,19,19,4,6,0,2,11,1
v1|255999539022|0,0,0,1,0,16,1,14,1,0,1
v1|287194844316|0,8,9,14,15,9,8,4,17,15,5
v1|157010568178|0,0,1,11,1,1,4,18,18,18,8
v1|227212717717|0,0,2,10,2,1,5,17,19,19,9
v1|358343340716|0,15,4,4,0,8,1,10,1,0,19
v1|168264223742|0,1,7,19,19,4,7,19,16,7,1
v1|276657772211|0,2,9,8,17,3,6,0,17,9,8
v1|397764128946|0,17,17,7,10,19,19,12,9,16,11
v1|206094384267|0,6,14,1,15,9,9,11,7,18,10
v1|136129800959|0,9,13,11,12,17,18,15,8,17,14
v1|146779265905|0,8,16,10,14,12,10,2,11,13,15
v1|193359781122|0,10,0,15,5,5,1,4,3,0,5
v1|236020797688|0,13,19,13,11,15,11,13,13,14,13
v1|197796646411|0,7,12,9,13,13,12,14,14,12,12
v1|226453805809|0,19,11,6,8,14,17,8,1,10,18
v1|193714619488|0,12,0,16,6,11,4,3,6,0,6
v1|297983194396|0,18,18,5,9,18,16,7,12,15,16
v1|358359586582|0,16,10,3,0,10,15,9,10,11,17
v1|187962773559|695660484414,5,15,17,16,16,13,16,15,19,9
v1|175921684505|0,4,6,1,3,1,8,18,19,6,2
v1|193359774431|0,14,0,14,7,7,3,6,5,0,7
v1|193359763349|0,11,0,12,4,6,2,5,4,0,4
v1|355007392951|0,3,8,18,18,2,14,17,18,8,3
v1|375435901080|0,0,5,2,2,0,5,0,2,5,1
v1|188188633981|0,9,13,13,15,15,13,17,11,13,11
v1|336492979915|0,15,11,5,4,13,11,16,14,7,15
v1|147124177497|0,3,16,19,19,5,15,1,19,15,2
v1|116669075854|0,11,6,8,7,10,6,11,15,11,5
v1|127145208281|0,5,8,18,12,9,0,0,5,8,6
v1|116954337109|0,6,14,15,17,19,16,14,17,18,3
v1|187121375897|0,19,7,1,2,1,5,0,13,1,7
v1|187779013781|0,7,19,16,11,18,19,19,16,14,12
v1|135788123422|0,0,3,4,5,3,3,4,3,4,9
v1|197570190621|0,0,1,14,14,7,12,13,10,6,10
v1|366135519875|0,8,15,12,13,17,14,15,7,17,13
v1|157700785213|0,2,18,7,16,4,18,8,6,16,1
v1|324765920233|0,14,4,3,8,8,2,3,12,5,1
v1|168246720789|0,12,9,10,3,6,9,6,4,10,17
v1|157769148924|0,18,2,11,1,2,8,7,2,2,18
v1|305914959184|0,10,12,17,10,11,7,10,9,12,14
v1|154961991938|0,4,17,6,18,16,17,18,18,19,4
v1|230687074946|0,16,10,9,9,12,10,5,8,9,16
v1|395155921434|0,17,0,1,0,0,0,2,1,0,19
v1|255986506834|0,13,5,2,6,14,4,9,1,3,8
v1|327027491610|0,8,11,12,15,14,3,0,1,9,6
v1|236620986649|0,3,6,19,9,10,2,5,1,4,2
v1|156679933307|0,12,8,1,5,7,7,1,4,5,9
v1|356583715157|0,7,0,11,16,13,4,9,9,10,1
v1|134710475281|0,10,16,15,13,6,17,1,15,6,13
v1|127710166715|428871133509,14,1,2,6,1,9,11,7,14,4
v1|317241101506|0,15,3,9,8,5,12,14,12,2,11
v1|134677565600|0,18,17,14,12,15,18,19,17,18,15
v1|266094156164|0,4,19,18,19,19,16,2,2,17,19
v1|257415021538|0,6,13,10,17,18,5,8,10,7,1
v1|227107038134|526388516776,13,5,3,2,8,10,15,16,16,5
v1|205348637438|0,19,18,17,11,16,19,18,18,19,14
v1|256924024752|0,17,10,4,1,4,15,6,6,1,3
v1|206108264978|0,11,14,5,14,11,14,10,8,15,17
v1|336484777214|0,1,9,13,0,3,1,7,19,12,12
v1|277233174387|2560424835452,1,15,8,4,12,13,16,11,11,8
v1|317971858070|0,9,4,7,7,1,11,13,13,13,10
v1|205259719390|506012051356,16,2,1,3,2,8,12,5,1,7
v1|234952039435|0,2,7,16,10,9,1,17,14,3,16
v1|296874221759|0,5,12,6,18,17,6,0,3,8,18
v1|227223779029|0,1,1,1,1,1,1,1,1,1,1
v1|389561639389|0,8,17,17,14,13,13,13,10,14,4
v1|389561544101|0,9,4,15,11,16,12,14,19,15,5
v1|227266790154|0,15,8,8,3,1,8,1,9,7,11
v1|137164260528|0,1,5,10,4,5,3,10,8,8,13
v1|267605935223|0,2,2,7,7,2,2,9,5,6,1
v1|188212101695|0,17,9,18,8,8,5,4,7,1,19
v1|168004874796|0,19,7,6,2,6,4,3,4,2,15
v1|146913469787|0,6,14,13,18,12,17,18,14,9,9
v1|366293663028|0,3,15,1,19,19,16,6,1,10,3
v1|366293723713|0,5,13,16,12,18,15,16,16,16,10
v1|389711997778|0,7,16,12,17,15,14,15,15,11,6
v1|198023261871|0,11,11,9,13,9,9,11,13,17,7
v1|198023264561|0,14,10,19,10,11,11,8,12,18,17
v1|117094778604|0,12,6,11,5,4,7,2,2,4,12
v1|177251833543|0,16,1,1,0,1,1,5,6,1,14
v1|197274382463|0,13,12,5,9,10,10,7,11,19,18
v1|297965743195|0,4,18,14,16,14,19,17,17,13,1
v1|177649260383|0,1,1,3,6,3,1,1,1,5,2
v1|287195606976|0,18,3,2,1,7,6,12,3,3,16
v1|187750328226|0,10,19,4,15,17,18,19,18,12,8
v1|187250334757|0,14,11,1,6,10,6,9,8,5,9
v1|176840346212|0,6,19,16,10,14,13,10,15,13,11
v1|277271827646|0,1,8,19,19,4,9,17,19,19,1
v1|177119940540|0,13,13,14,8,12,18,15,12,6,14
v1|176832582191|0,2,15,17,15,17,16,16,16,12,3
v1|335947091295|0,18,2,11,1,2,7,4,1,1,18
v1|187250301882|0,12,12,7,9,19,17,14,10,7,16
v1|187250349000|0,11,9,5,5,9,4,8,11,4,15
v1|198046217137|0,17,3,12,3,3,1,6,1,2,8
v1|187250305056|0,15,10,6,7,11,5,7,9,8,17
v1|186947460086|0,4,17,15,11,13,14,11,18,11,10
v1|176840428441|0,7,18,13,13,18,19,1,14,14,13
v1|176832371720|0,5,14,3,14,15,15,18,17,10,12
v1|187982653364|0,16,1,4,4,8,8,1,6,3,2
v1|406255984800|0,8,7,10,2,5,11,1,4,16,7
